Date,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
2020-10-06,Oklahoma,US,2020-10-07 04:30:35,35.5653,-96.9289,93346,1066,79219.0,13061.0,40.0,2359.0266393157794,1280061.0,,1.1419878730743684,84000040,USA,32349.516840027383,
2020-10-06,Oregon,US,2020-10-07 04:30:35,44.572,-122.0709,35339,581,5870.0,28888.0,41.0,837.8663724172466,713398.0,,1.6440759500834772,84000041,USA,16914.236236161712,
2020-10-06,Pennsylvania,US,2020-10-07 04:30:35,40.5908,-77.2098,170224,8223,135499.0,26502.0,42.0,1329.6683819990785,2117235.0,,4.8306936742175015,84000042,USA,16538.32853629229,
2020-10-06,Puerto Rico,US,2020-10-07 04:30:35,18.2208,-66.5901,51737,696,,51041.0,72.0,1763.7164690353336,357709.0,,1.3452654773179735,630,PRI,12194.314599264746,
2020-10-06,Rhode Island,US,2020-10-07 04:30:35,41.6809,-71.5118,25596,1125,2393.0,22078.0,44.0,2416.173523473113,828014.0,,4.39521800281294,84000044,USA,78161.64650199508,
2020-10-06,South Carolina,US,2020-10-07 04:30:35,33.8569,-80.945,152970,3471,74949.0,74550.0,45.0,2971.0331550752285,1403136.0,,2.26907236713081,84000045,USA,27252.164326859096,
2020-10-06,South Dakota,US,2020-10-07 04:30:35,44.2998,-99.4388,24876,248,20449.0,4179.0,46.0,2811.9309247970123,201477.0,,0.996944846438334,84000046,USA,22774.537985822783,
2020-10-06,Tennessee,US,2020-10-07 04:30:35,35.7478,-86.6923,205375,2621,187026.0,15728.0,47.0,3007.3183081877837,3040282.0,,1.276202069385271,84000047,USA,44519.02968060267,
2020-10-06,Texas,US,2020-10-07 04:30:35,31.0545,-97.5635,804921,16535,687277.0,94764.0,48.0,2754.077380852819,6636248.0,,2.0697021797740707,84000048,USA,22886.864517067093,
2020-10-06,Utah,US,2020-10-07 04:30:35,40.15,-111.8624,79439,488,58534.0,20417.0,49.0,2477.8552931760173,875601.0,,0.614307833683707,84000049,USA,27311.680315213114,
2020-10-06,Vermont,US,2020-10-07 04:30:35,44.0459,-72.7107,1821,58,1632.0,131.0,50.0,291.8320675524729,167441.0,,3.1850631521142234,84000050,USA,26833.96662441165,
2020-10-06,Virgin Islands,US,2020-10-07 04:30:35,18.3358,-64.8963,1321,20,1283.0,18.0,78.0,1231.4949472349629,21477.0,,1.514004542013626,850,VIR,20021.81452063989,
2020-10-06,Virginia,US,2020-10-07 04:30:35,37.7693,-78.17,153182,3291,18112.0,131545.0,51.0,1791.8652632605,2154168.0,,2.1497924090359284,84000051,USA,25237.692048954494,
2020-10-06,Washington,US,2020-10-07 04:30:35,47.4009,-121.4905,90663,2165,,88498.0,53.0,1190.601102339849,1951407.0,,2.3879642191412147,84000053,USA,25626.190676612267,
2020-10-06,West Virginia,US,2020-10-07 04:30:35,38.4912,-80.9545,16942,370,12242.0,4330.0,54.0,945.346559182924,599553.0,,2.1839216149214966,84000054,USA,33454.454350005886,
2020-10-06,Wisconsin,US,2020-10-07 04:30:35,44.2685,-89.6165,136379,1399,110110.0,24870.0,55.0,2342.3022055724464,1625846.0,,1.025817757865947,84000055,USA,27923.820175548575,
2020-10-06,Wyoming,US,2020-10-07 04:30:35,42.756,-107.3025,6770,53,5418.0,1299.0,56.0,1169.744228599469,106682.0,,0.7828655834564254,84000056,USA,18432.888300657094,
2020-10-07,Alabama,US,2020-10-08 04:30:35,32.3182,-86.9023,161085,2601,67948.0,90869.0,1.0,3292.105029689885,1180818.0,,1.6113444597256812,84000001,USA,24082.672793296602,
2020-10-07,Alaska,US,2020-10-08 04:30:35,61.3707,-152.4044,8878,59,5626.0,3193.0,2.0,1213.5958826866427,490074.0,,0.664564091011489,84000002,USA,66991.64097902385,
2020-10-07,American Samoa,US,2020-10-08 04:30:35,-14.271,-170.132,0,0,,0.0,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
2020-10-07,Arizona,US,2020-10-08 04:30:35,33.7298,-111.4312,222538,5733,36336.0,180469.0,4.0,3057.379480477123,1518694.0,,2.5761892350969267,84000004,USA,20864.85846338029,
2020-10-07,Arkansas,US,2020-10-08 04:30:35,34.9697,-92.3731,88880,1482,80703.0,6695.0,5.0,2945.187957866051,1087671.0,,1.6674167416741674,84000005,USA,36041.803907742185,
2020-10-07,California,US,2020-10-08 04:30:35,36.1162,-119.6816,841928,16338,,825590.0,6.0,2130.803928698216,15556706.0,,1.940545984929828,84000006,USA,39371.88246786317,
2020-10-07,Colorado,US,2020-10-08 04:30:35,39.0598,-105.3111,74922,2085,6696.0,66118.0,8.0,1300.6152739073298,1459332.0,,2.78374878169268,84000008,USA,25341.185982479492,
2020-10-07,Connecticut,US,2020-10-08 04:30:35,41.5978,-72.7554,59364,4522,9408.0,45434.0,9.0,1665.055295688678,1752045.0,,7.617411225658648,84000009,USA,49141.76614673657,
2020-10-07,Delaware,US,2020-10-08 04:30:35,39.3185,-75.5071,21550,649,11071.0,9830.0,10.0,2213.0618917930833,299173.0,,3.011600928074246,84000010,USA,30723.35802104001,
2020-10-07,Diamond Princess,US,2020-10-08 04:30:35,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
2020-10-07,District of Columbia,US,2020-10-08 04:30:35,38.8974,-77.0268,15652,631,12350.0,2671.0,11.0,2217.7856433377874,412656.0,,4.031433682596473,84000011,USA,58470.6460795552,
2020-10-07,Florida,US,2020-10-08 04:30:35,27.7663,-81.6868,722707,14904,,707803.0,12.0,3364.9122344686507,5459711.0,,2.06224652590884,84000012,USA,25420.327104294087,
2020-10-07,Georgia,US,2020-10-08 04:30:35,33.0406,-83.6431,326142,7259,,318883.0,13.0,3071.762328768478,3058187.0,,2.2257176321970187,84000013,USA,28803.47707725312,
2020-10-07,Grand Princess,US,2020-10-08 04:30:35,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
2020-10-07,Guam,US,2020-10-08 04:30:35,13.4443,144.7937,2868,57,1924.0,887.0,66.0,1746.3419980636793,53488.0,,1.9874476987447696,316,GUM,32569.156482716207,
2020-10-07,Hawaii,US,2020-10-08 04:30:35,21.0943,-157.4983,13045,163,10526.0,2356.0,15.0,921.3403471500247,308277.0,,1.2495208892295901,84000015,USA,21772.942751887174,
2020-10-07,Idaho,US,2020-10-08 04:30:35,44.2405,-114.4788,45753,500,23288.0,21965.0,16.0,2560.2314409380747,321794.0,,1.0928245142395034,84000016,USA,18006.843623483197,
2020-10-07,Illinois,US,2020-10-08 04:30:35,40.3495,-88.9861,310335,9127,,301208.0,17.0,2449.01660148135,6036028.0,,2.9410153543751107,84000017,USA,47633.469570001034,
2020-10-07,Indiana,US,2020-10-08 04:30:35,39.8494,-86.2583,128227,3727,99802.0,24698.0,18.0,1904.6766006869354,1440917.0,,2.906564140157689,84000018,USA,21403.2995658638,
2020-10-07,Iowa,US,2020-10-08 04:30:35,42.0115,-93.2105,95093,1419,73311.0,20363.0,19.0,3013.974333374537,796057.0,,1.4922234023534855,84000019,USA,25231.04083269151,
2020-10-07,Kansas,US,2020-10-08 04:30:35,38.5266,-96.7265,65317,723,2231.0,59997.0,20.0,2160.46056140876,549398.0,,1.1328069144119095,84000020,USA,18858.180065725835,
2020-10-07,Kentucky,US,2020-10-08 04:30:35,37.6681,-84.6701,76587,1223,12800.0,62564.0,21.0,1714.2481108174209,1481331.0,,1.5968767545405878,84000021,USA,33156.65672040008,
2020-10-07,Louisiana,US,2020-10-08 04:30:35,31.1695,-91.8678,170097,5604,157873.0,6620.0,22.0,3658.9489661189546,2427915.0,,3.2945907335226368,84000022,USA,52226.77107223938,
2020-10-07,Maine,US,2020-10-08 04:30:35,44.6939,-69.3819,5603,142,4880.0,581.0,23.0,416.8241319077645,475749.0,,2.534356594681421,84000023,USA,35392.408340351074,
2020-10-07,Maryland,US,2020-10-08 04:30:35,39.0639,-76.8021,128664,3973,7665.0,117026.0,24.0,2128.1973243704597,1683904.0,,3.087887831872163,84000024,USA,27853.012398936095,
2020-10-07,Massachusetts,US,2020-10-08 04:30:35,42.2302,-71.5301,136492,9557,116364.0,10571.0,25.0,1980.2965628016407,4478131.0,,7.0018755677988445,84000025,USA,64971.041724610055,
2020-10-07,Michigan,US,2020-10-08 04:30:35,43.3266,-84.5361,145092,7169,99521.0,38402.0,26.0,1452.829453751065,3879635.0,,4.941002949852507,84000026,USA,38847.407147213584,
2020-10-07,Minnesota,US,2020-10-08 04:30:35,45.6945,-93.9002,106651,2154,96616.0,7881.0,27.0,1891.098568133524,2195882.0,,2.019671639272018,84000027,USA,38936.61855950885,
2020-10-07,Mississippi,US,2020-10-08 04:30:35,32.7416,-89.6787,102241,3051,90577.0,8613.0,28.0,3435.3454749745392,806896.0,,2.9841257421191107,84000028,USA,27112.083433994736,
2020-10-07,Missouri,US,2020-10-08 04:30:35,38.4561,-92.2884,137420,2238,,135182.0,29.0,2239.0486698988566,1958461.0,,1.6285839033619562,84000029,USA,31910.125870315707,
2020-10-07,Montana,US,2020-10-08 04:30:35,46.9219,-110.4544,16063,193,10518.0,5352.0,30.0,1502.9313851894406,376176.0,,1.2015190188632259,84000030,USA,35196.83227012532,
2020-10-07,Nebraska,US,2020-10-08 04:30:35,41.1254,-98.2681,49396,507,35052.0,13837.0,31.0,2553.546097824244,485994.0,,1.026398898696251,84000031,USA,25123.65540258312,
2020-10-07,Nevada,US,2020-10-08 04:30:35,38.3135,-117.0554,83347,1636,2261.0,79450.0,32.0,2705.934374752448,720509.0,,1.962878087993569,84000032,USA,23391.964562833833,
2020-10-07,New Hampshire,US,2020-10-08 04:30:35,43.4525,-71.5639,8731,446,7845.0,440.0,33.0,642.1217449884571,476514.0,,5.1082350246249,84000033,USA,35045.24123140873,
2020-10-07,New Jersey,US,2020-10-08 04:30:35,40.2989,-74.521,209850,16152,35145.0,158553.0,34.0,2362.5930091565256,3781810.0,,7.696926375982845,84000034,USA,42577.44993070402,
2020-10-07,New Mexico,US,2020-10-08 04:30:35,34.8405,-106.2485,31372,896,17489.0,12987.0,35.0,1496.1639694987052,960934.0,,2.8560499808746647,84000035,USA,45827.96212757455,
2020-10-07,New York,US,2020-10-08 04:30:35,42.1657,-74.9481,468268,33421,77267.0,357775.0,36.0,2407.106853084636,11501629.0,,7.095509409141773,84000036,USA,59123.51471280759,
2020-10-07,North Carolina,US,2020-10-08 04:30:35,35.6301,-79.8064,222969,3693,192644.0,26632.0,37.0,2125.9269090522157,3235273.0,,1.6562840574250233,84000037,USA,30847.130896358187,
2020-10-07,North Dakota,US,2020-10-08 04:30:35,47.5289,-99.784,24857,304,20847.0,3706.0,38.0,3261.8080943545274,654648.0,,1.2229955344570946,84000038,USA,85904.82139248513,
2020-10-07,Northern Mariana Islands,US,2020-10-08 04:30:35,15.0979,145.6739,75,2,29.0,44.0,69.0,136.00754388510083,15196.0,,2.6666666666666665,580,MNP,27556.941825039896,
2020-10-07,Ohio,US,2020-10-08 04:30:35,40.3888,-82.7649,162723,4970,139831.0,17922.0,39.0,1392.0917778100963,3458869.0,,3.0542701400539567,84000039,USA,29590.550170671828,
2020-10-07,Oklahoma,US,2020-10-08 04:30:35,35.5653,-96.9289,94352,1075,80211.0,13066.0,40.0,2384.450126119196,1290623.0,,1.139350517212142,84000040,USA,32616.438179607583,
2020-10-07,Oregon,US,2020-10-08 04:30:35,44.572,-122.0709,35634,583,5870.0,29181.0,41.0,844.8606444640811,718568.0,,1.6360779031262278,84000041,USA,17036.813817457085,
2020-10-07,Pennsylvania,US,2020-10-08 04:30:35,40.5908,-77.2098,171527,8247,134907.0,28373.0,42.0,1339.8464879168384,2134094.0,,4.807989412745514,84000042,USA,16670.019010327218,
2020-10-07,Puerto Rico,US,2020-10-08 04:30:35,18.2208,-66.5901,51768,705,22346.0,28717.0,72.0,1764.7732603170102,357740.0,,1.3618451553082986,630,PRI,12195.371390546423,
2020-10-07,Rhode Island,US,2020-10-08 04:30:35,41.6809,-71.5118,25776,1126,2402.0,22248.0,44.0,2433.164898462375,838482.0,,4.368404717566729,84000044,USA,79149.7893541484,
2020-10-07,South Carolina,US,2020-10-08 04:30:35,33.8569,-80.945,153705,3502,75768.0,74435.0,45.0,2985.3085644298753,1410596.0,,2.278390423213298,84000045,USA,27397.05487622735,
2020-10-07,South Dakota,US,2020-10-08 04:30:35,44.2998,-99.4388,25906,258,21137.0,4511.0,46.0,2928.359966947717,208780.0,,0.9959082837952598,84000046,USA,23600.053806042783,
2020-10-07,Tennessee,US,2020-10-08 04:30:35,35.7478,-86.6923,207455,2642,188576.0,16237.0,47.0,3037.7758715768555,3062543.0,,1.2735291991034199,84000047,USA,44844.998824162336,
2020-10-07,Texas,US,2020-10-08 04:30:35,31.0545,-97.5635,810112,16664,692123.0,94906.0,48.0,2771.738510031821,6664440.0,,2.073062996926676,84000048,USA,22984.09211984281,
2020-10-07,Utah,US,2020-10-08 04:30:35,40.15,-111.8624,80446,496,59289.0,20661.0,49.0,2509.265561183272,881440.0,,0.6165626631529224,84000049,USA,27493.809962575928,
2020-10-07,Vermont,US,2020-10-08 04:30:35,44.0459,-72.7107,1827,58,1635.0,134.0,50.0,292.7936229645074,168021.0,,3.1746031746031744,84000050,USA,26926.91698090832,
2020-10-07,Virgin Islands,US,2020-10-08 04:30:35,18.3358,-64.8963,1322,20,1286.0,16.0,78.0,1232.4271917067529,21594.0,,1.51285930408472,850,VIR,20130.887123839355,
2020-10-07,Virginia,US,2020-10-08 04:30:35,37.7693,-78.17,153691,3303,18189.0,131962.0,51.0,1797.7934323618754,2170313.0,,2.150523619917758,84000051,USA,25426.842819985523,
2020-10-07,Washington,US,2020-10-08 04:30:35,47.4009,-121.4905,91208,2177,,89031.0,53.0,1197.7581300223128,1961067.0,,2.3868520305236385,84000053,USA,25753.047350763827,
2020-10-07,West Virginia,US,2020-10-08 04:30:35,38.4912,-80.9545,17150,375,12443.0,4332.0,54.0,956.9527499697293,603345.0,,2.186588921282799,84000054,USA,33666.044135888405,
2020-10-07,Wisconsin,US,2020-10-08 04:30:35,44.2685,-89.6165,138698,1415,111765.0,25518.0,55.0,2382.1309095131005,1639497.0,,1.0202021658567535,84000055,USA,28158.275387921964,
2020-10-07,Wyoming,US,2020-10-08 04:30:35,42.756,-107.3025,6899,53,5504.0,1342.0,56.0,1192.0332988342298,107845.0,,0.7682272793158429,84000056,USA,18633.835499750327,
2020-10-08,Alabama,US,2020-10-09 04:30:36,32.3182,-86.9023,162683,2637,71240.0,88098.0,1.0,3303.464992652735,1184710.0,,1.6280290168235838,84000001,USA,24162.04976969052,
2020-10-08,Alaska,US,2020-10-09 04:30:36,61.3707,-152.4044,9005,60,5672.0,3273.0,2.0,1230.9564004948434,491171.0,,0.6662965019433648,84000002,USA,67141.59757772932,
2020-10-08,American Samoa,US,2020-10-09 04:30:36,-14.271,-170.132,0,0,,0.0,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
2020-10-08,Arizona,US,2020-10-09 04:30:36,33.7298,-111.4312,223401,5743,36534.0,181124.0,4.0,3069.2359656241606,1531095.0,,2.570713649446511,84000004,USA,21035.23189595089,
2020-10-08,Arkansas,US,2020-10-09 04:30:36,34.9697,-92.3731,90145,1503,81563.0,7079.0,5.0,2987.105855781224,1111526.0,,1.6673137722558102,84000005,USA,36832.27936605558,
2020-10-08,California,US,2020-10-09 04:30:36,36.1162,-119.6816,845270,16418,,828852.0,6.0,2139.262070878675,15623623.0,,1.9423379511871943,84000006,USA,39541.24018787807,
2020-10-08,Colorado,US,2020-10-09 04:30:36,39.0598,-105.3111,75785,2095,6727.0,66939.0,8.0,1315.5838364529993,1477301.0,,2.7652750095695677,84000008,USA,25653.21626134624,
2020-10-08,Connecticut,US,2020-10-09 04:30:36,41.5978,-72.7554,59748,4527,9522.0,45699.0,9.0,1675.8258171081318,1779258.0,,7.576822655151638,84000009,USA,49905.04270764177,
2020-10-08,Delaware,US,2020-10-09 04:30:36,39.3185,-75.5071,21682,651,11146.0,9885.0,10.0,2226.6175377196123,301502.0,,3.002490545152661,84000010,USA,30962.53301621337,
2020-10-08,Diamond Princess,US,2020-10-09 04:30:36,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
2020-10-08,District of Columbia,US,2020-10-09 04:30:36,38.8974,-77.0268,15765,634,12431.0,2700.0,11.0,2233.79700148353,416816.0,,4.021566761814145,84000011,USA,59060.090768814414,
2020-10-08,Florida,US,2020-10-09 04:30:36,27.7663,-81.6868,726013,15068,,710945.0,12.0,3380.3049175990936,5489758.0,,2.075444930049462,84000012,USA,25560.225455782424,
2020-10-08,Georgia,US,2020-10-09 04:30:36,33.0406,-83.6431,327407,7294,,320113.0,13.0,3083.676707615398,3083121.0,,2.227808202023781,84000013,USA,29038.317490035013,
2020-10-08,Grand Princess,US,2020-10-09 04:30:36,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
2020-10-08,Guam,US,2020-10-09 04:30:36,13.4443,144.7937,2934,57,2067.0,810.0,66.0,1786.5297846299984,54071.0,,1.9427402862985683,316,GUM,32924.14859738536,
2020-10-08,Hawaii,US,2020-10-09 04:30:36,21.0943,-157.4983,13146,164,10573.0,2409.0,15.0,928.4737603399176,308385.0,,1.24752776509965,84000015,USA,21780.570560050626,
2020-10-08,Idaho,US,2020-10-09 04:30:36,44.2405,-114.4788,46426,503,23475.0,22448.0,16.0,2597.890955281425,324328.0,,1.0834446215482705,84000016,USA,18148.640368425324,
2020-10-08,Illinois,US,2020-10-09 04:30:36,40.3495,-88.9861,313429,9159,,304270.0,17.0,2473.432981731671,6108519.0,,2.922192904932217,84000017,USA,48205.534153299675,
2020-10-08,Indiana,US,2020-10-09 04:30:36,39.8494,-86.2583,129677,3742,100528.0,25407.0,18.0,1926.214818620725,1451391.0,,2.88563122219052,84000018,USA,21558.879769062773,
2020-10-08,Iowa,US,2020-10-09 04:30:36,42.0115,-93.2105,96657,1433,74250.0,20974.0,19.0,3063.5453413078003,803037.0,,1.4825620493083793,84000019,USA,25452.2720573553,
2020-10-08,Kansas,US,2020-10-09 04:30:36,38.5266,-96.7265,67006,747,2231.0,60523.0,20.0,2179.6826569329637,549398.0,,1.176359427410592,84000020,USA,18858.180065725835,
2020-10-08,Kentucky,US,2020-10-09 04:30:36,37.6681,-84.6701,77455,1234,13113.0,63108.0,21.0,1733.6765694355875,1500613.0,,1.5931831385966044,84000021,USA,33588.24605113221,
2020-10-08,Louisiana,US,2020-10-09 04:30:36,31.1695,-91.8678,170621,5609,157873.0,7139.0,22.0,3670.220706703717,2440215.0,,3.2874030746508343,84000022,USA,52491.355822606885,
2020-10-08,Maine,US,2020-10-09 04:30:36,44.6939,-69.3819,5638,142,4900.0,596.0,23.0,419.4278878629264,482615.0,,2.5186236253990777,84000023,USA,35903.19086572654,
2020-10-08,Maryland,US,2020-10-09 04:30:36,39.0639,-76.8021,129425,3979,7676.0,117770.0,24.0,2140.784824866681,1696299.0,,3.0743673942437706,84000024,USA,28058.03482817483,
2020-10-08,Massachusetts,US,2020-10-09 04:30:36,42.2302,-71.5301,136936,9565,116364.0,11007.0,25.0,1986.7383445462413,4541516.0,,6.985014897470352,84000025,USA,65890.66410272146,
2020-10-08,Michigan,US,2020-10-09 04:30:36,43.3266,-84.5361,146493,7193,99521.0,39779.0,26.0,1466.8578913265703,3921840.0,,4.91013222474794,84000026,USA,39270.01257753065,
2020-10-08,Minnesota,US,2020-10-09 04:30:36,45.6945,-93.9002,107922,2160,97254.0,8508.0,27.0,1913.6354996212522,2224194.0,,2.001445488408295,84000027,USA,39438.63713093336,
2020-10-08,Mississippi,US,2020-10-09 04:30:36,32.7416,-89.6787,102819,3074,90577.0,9168.0,28.0,3454.7665456265804,807474.0,,2.9897197988698587,84000028,USA,27131.504504646782,
2020-10-08,Missouri,US,2020-10-09 04:30:36,38.4561,-92.2884,138987,2268,,136719.0,29.0,2264.580537645411,1979390.0,,1.6318072913294048,84000029,USA,32251.131907372277,
2020-10-08,Montana,US,2020-10-09 04:30:36,46.9219,-110.4544,16677,197,10656.0,5824.0,30.0,1560.3801724960654,381665.0,,1.1812676140792708,84000030,USA,35710.40945827852,
2020-10-08,Nebraska,US,2020-10-09 04:30:36,41.1254,-98.2681,50059,514,35295.0,14250.0,31.0,2587.8201496271727,490130.0,,1.0267883897001535,84000031,USA,25337.467586982682,
2020-10-08,Nevada,US,2020-10-09 04:30:36,38.3135,-117.0554,83827,1649,2261.0,79917.0,32.0,2721.518001036311,724198.0,,1.9671466234029609,84000032,USA,23511.73122400294,
2020-10-08,New Hampshire,US,2020-10-09 04:30:36,43.4525,-71.5639,8878,448,7898.0,532.0,33.0,652.9328658810585,482118.0,,5.046181572426222,84000033,USA,35457.387636049134,
2020-10-08,New Jersey,US,2020-10-09 04:30:36,40.2989,-74.521,211148,16161,35195.0,159792.0,34.0,2377.2065222653423,3842667.0,,7.653873112698202,84000034,USA,43262.60753260176,
2020-10-08,New Mexico,US,2020-10-09 04:30:36,34.8405,-106.2485,31756,899,17766.0,13091.0,35.0,1514.4773369692996,965319.0,,2.8309610782214385,84000035,USA,46037.08743059162,
2020-10-08,New York,US,2020-10-09 04:30:36,42.1657,-74.9481,470104,33429,77351.0,359526.0,36.0,2416.544713844421,11647440.0,,7.068010482786787,84000036,USA,59873.04843570799,
2020-10-08,North Carolina,US,2020-10-09 04:30:36,35.6301,-79.8064,225397,3722,192644.0,29031.0,37.0,2149.0769906114406,3268955.0,,1.651308579972227,84000037,USA,31168.27630289765,
2020-10-08,North Dakota,US,2020-10-09 04:30:36,47.5289,-99.784,25384,310,21242.0,3832.0,38.0,3330.96257259908,661206.0,,1.2212417270721714,84000038,USA,86765.38129443536,
2020-10-08,Northern Mariana Islands,US,2020-10-09 04:30:36,15.0979,145.6739,75,2,29.0,44.0,69.0,136.00754388510083,15196.0,,2.6666666666666665,580,MNP,27556.941825039896,
2020-10-08,Ohio,US,2020-10-09 04:30:36,40.3888,-82.7649,164262,4983,140808.0,18471.0,39.0,1405.257889828986,3489730.0,,3.0335683237754316,84000039,USA,29854.565364313763,
2020-10-08,Oklahoma,US,2020-10-09 04:30:36,35.5653,-96.9289,95564,1085,81289.0,13190.0,40.0,2415.0796151905083,1304870.0,,1.1353647817169643,84000040,USA,32976.48630732952,
2020-10-08,Oregon,US,2020-10-09 04:30:36,44.572,-122.0709,36116,594,5870.0,29652.0,41.0,856.2885737067057,718568.0,,1.6447004097906746,84000041,USA,17036.813817457085,
2020-10-08,Pennsylvania,US,2020-10-09 04:30:36,40.5908,-77.2098,172948,8268,136021.0,28659.0,42.0,1350.9463256061224,2153031.0,,4.780627703124639,84000042,USA,16817.941337084416,
2020-10-08,Puerto Rico,US,2020-10-09 04:30:36,18.2208,-66.5901,52294,715,22805.0,28774.0,72.0,1782.7046220641657,358266.0,,1.3672696676482965,630,PRI,12213.302752293577,
2020-10-08,Rhode Island,US,2020-10-09 04:30:36,41.6809,-71.5118,26045,1127,2408.0,22510.0,44.0,2458.5575644185506,859429.0,,4.327126127855633,84000044,USA,81127.11342025995,
2020-10-08,South Carolina,US,2020-10-09 04:30:36,33.8569,-80.945,154755,3514,76477.0,74764.0,45.0,3005.7020063650843,1430639.0,,2.2706859229104066,84000045,USA,27786.336549282016,
2020-10-08,South Dakota,US,2020-10-09 04:30:36,44.2998,-99.4388,26441,272,21496.0,4673.0,46.0,2988.8352461230825,211291.0,,1.028705419613479,84000046,USA,23883.891985499497,
2020-10-08,Tennessee,US,2020-10-09 04:30:36,35.7478,-86.6923,209447,2705,189990.0,16752.0,47.0,3066.94484574562,3089853.0,,1.291496178030719,84000047,USA,45244.90077423712,
2020-10-08,Texas,US,2020-10-09 04:30:36,31.0545,-97.5635,814279,16768,695194.0,95793.0,48.0,2785.7542938598767,6703106.0,,2.075755737514144,84000048,USA,23117.442094620263,
2020-10-08,Utah,US,2020-10-09 04:30:36,40.15,-111.8624,81947,501,60220.0,21226.0,49.0,2556.0846399110656,892022.0,,0.6113707640304099,84000049,USA,27823.882908010648,
2020-10-08,Vermont,US,2020-10-09 04:30:36,44.0459,-72.7107,1838,58,1638.0,142.0,50.0,294.5564745532373,169402.0,,3.1556039173014145,84000050,USA,27148.234984911596,
2020-10-08,Virgin Islands,US,2020-10-09 04:30:36,18.3358,-64.8963,1324,20,1286.0,18.0,78.0,1234.2916806503338,21688.0,,1.5105740181268883,850,VIR,20218.51810418764,
2020-10-08,Virginia,US,2020-10-09 04:30:36,37.7693,-78.17,155535,3328,18278.0,133667.0,51.0,1819.1043801788735,2189792.0,,2.1414310555806013,84000051,USA,25655.05389889004,
2020-10-08,Washington,US,2020-10-09 04:30:36,47.4009,-121.4905,91918,2183,,89735.0,53.0,1207.0819642508436,1987477.0,,2.3749428838747577,84000053,USA,26099.867719743404,
2020-10-08,West Virginia,US,2020-10-09 04:30:36,38.4912,-80.9545,17333,376,12699.0,4258.0,54.0,967.1639659023508,609660.0,,2.1692724860093464,84000054,USA,34018.414784055094,
2020-10-08,Wisconsin,US,2020-10-09 04:30:36,44.2685,-89.6165,141830,1424,113596.0,26810.0,55.0,2435.9228460125096,1656295.0,,1.0040188958612424,84000055,USA,28446.780161011706,
2020-10-08,Wyoming,US,2020-10-09 04:30:36,42.756,-107.3025,7092,54,5603.0,1435.0,56.0,1225.3805124412752,108942.0,,0.7614213197969543,84000056,USA,18823.37898849089,
2020-10-09,Alabama,US,2020-10-10 04:30:24,32.3182,-86.9023,163897,2653,71240.0,89572.0,1.0,3333.8534034510217,1196452.0,,1.622977395772795,84000001,USA,24401.52676270628,
2020-10-09,Alaska,US,2020-10-10 04:30:24,61.3707,-152.4044,9182,60,5734.0,3388.0,2.0,1255.1517678338312,493070.0,,0.653452406883032,84000002,USA,67401.18516290863,
2020-10-09,American Samoa,US,2020-10-10 04:30:24,-14.271,-170.132,0,0,,0.0,60.0,0.0,1616.0,,,16,ASM,2904.3331356373897,
2020-10-09,Arizona,US,2020-10-10 04:30:24,33.7298,-111.4312,224084,5746,36723.0,181615.0,4.0,3078.619487472861,1543445.0,,2.5642169900573,84000004,USA,21204.904655586968,
2020-10-09,Arkansas,US,2020-10-10 04:30:24,34.9697,-92.3731,91312,1530,81563.0,8219.0,5.0,3025.7763592334027,1111526.0,,1.675573856667251,84000005,USA,36832.27936605558,
2020-10-09,California,US,2020-10-10 04:30:24,36.1162,-119.6816,849076,16486,,832590.0,6.0,2148.89453321824,15736497.0,,1.9416400887553056,84000006,USA,39826.908751755116,
2020-10-09,Colorado,US,2020-10-10 04:30:24,39.0598,-105.3111,76619,2103,6756.0,67736.0,8.0,1330.066181189761,1496198.0,,2.745610026764149,84000008,USA,25981.361187593946,
2020-10-09,Connecticut,US,2020-10-10 04:30:24,41.5978,-72.7554,60038,4530,9522.0,45986.0,9.0,1683.9598046384485,1796539.0,,7.545221359805456,84000009,USA,50389.74421975005,
2020-10-09,Delaware,US,2020-10-10 04:30:24,39.3185,-75.5071,21827,651,11236.0,9940.0,10.0,2241.5082093813285,304367.0,,2.9825445549090577,84000010,USA,31256.752149391432,
2020-10-09,Diamond Princess,US,2020-10-10 04:30:24,,,49,0,,49.0,88888.0,,,,0.0,84088888,USA,,
2020-10-09,District of Columbia,US,2020-10-10 04:30:24,38.8974,-77.0268,15843,634,12456.0,2753.0,11.0,2244.8490894071406,422225.0,,4.001767342043805,84000011,USA,59826.510558286296,
2020-10-09,Florida,US,2020-10-10 04:30:24,27.7663,-81.6868,728921,15186,,713735.0,12.0,3393.844519094353,5518162.0,,2.0833533400738897,84000012,USA,25692.474025545616,
